analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2046,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,167439778.2466197,BAU,HC,0.3222448918895336,19.129963365358915,67343293891815.414,3203116823.7616553,6398959.785600301,8,167439778.2466197
2047,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,152065690.038454,BAU,HC,0.3222448918895336,19.129963365358915,61159926048385.42,2909011079.563649,5811416.173117583,9,152065690.038454
2048,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,137614847.91656268,BAU,HC,0.3222448918895336,19.129963365358915,55347882350110.88,2632566999.1732826,5259155.780907536,10,137614847.91656268
2049,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,124181655.66775057,BAU,HC,0.3222448918895336,19.129963365358915,49945131444740.08,2375590523.5736837,4745786.3898792025,11,124181655.66775057
2050,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,111705899.27923492,BAU,HC,0.3222448918895336,19.129963365358915,44927455610524.36,2136929760.9062366,4269006.832112025,12,111705899.27923492
2051,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,99235492.63424264,BAU,HC,0.3222448918895336,19.129963365358915,39911931411685.33,1898371338.6364062,3792431.72273834,13,99235492.63424264
2052,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,87689707.47763255,BAU,HC,0.3222448918895336,19.129963365358915,35268284536639.07,1677500891.5661504,3351192.3966714446,14,87689707.47763255
2053,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,77055120.77676736,BAU,HC,0.3222448918895336,19.129963365358915,30991116320616.22,1474061637.5728662,2944775.872784953,15,77055120.77676736
2054,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,67293031.51470566,BAU,HC,0.3222448918895336,19.129963365358915,27064861442251.15,1287313227.6202621,2571703.134242704,16,67293031.51470566
2055,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,58424588.99025183,BAU,HC,0.3222448918895336,19.129963365358915,23498026025117.977,0.0,2232782.43290671,17,0.0
2056,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,50461688.318288125,BAU,HC,0.3222448918895336,19.129963365358915,20295394214452.566,0.0,1928468.3582572828,18,0.0
2057,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,43396167.856636375,BAU,HC,0.3222448918895336,19.129963365358915,17453683445779.502,0.0,1658449.0010179682,19,0.0
2058,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,40313340.76973136,BAU,HC,0.3222448918895336,19.129963365358915,16213788525318.54,0.0,1540634.1856757675,20,0.0
2059,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,37373887.06419328,BAU,HC,0.3222448918895336,19.129963365358915,15031557535488.42,0.0,1428298.5970221097,21,0.0
2060,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,34629355.47338333,BAU,HC,0.3222448918895336,19.129963365358915,13927723073625.607,0.0,1323412.2464559053,22,0.0
2061,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,32112333.55209256,BAU,HC,0.3222448918895336,19.129963365358915,12915391662579.63,0.0,1227220.5157783164,23,0.0
2062,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,29841070.602959774,BAU,HC,0.3222448918895336,19.129963365358915,12001903064525.252,0.0,1140420.8291911895,24,0.0
2063,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,27821190.85724773,BAU,HC,0.3222448918895336,19.129963365358915,11189519312193.342,0.0,1063228.1250446113,25,0.0
2064,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,26046744.654512096,BAU,HC,0.3222448918895336,19.129963365358915,10475847487150.453,0.0,995415.028229036,26,0.0
2065,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,24504509.03131154,BAU,HC,0.3222448918895336,19.129963365358915,9855569391280.969,0.0,936476.2035595176,27,0.0
2066,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,23174657.74412937,BAU,HC,0.3222448918895336,19.129963365358915,9320711026064.96,0.0,885653.9616966926,28,0.0
2067,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2038-new,22035256.884882282,BAU,HC,0.3222448918895336,19.129963365358915,8862450702691.578,0.0,842110.0657697538,29,0.0
