analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2042,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,3203878946.6715474,BAU,HC,12.202539642326816,0.4467525358441592,34028877844660.457,0.0,2902322.9913710905,22,0.0
2043,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,2961861255.6886625,BAU,HC,12.202539642326816,0.4467525358441592,31458371723866.105,0.0,2683084.52432854,23,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,2647985939.6731186,BAU,HC,12.202539642326816,0.4467525358441592,28124655012052.363,0.0,2398751.825977946,24,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,2295774033.861022,BAU,HC,12.202539642326816,0.4467525358441592,24383759641842.99,0.0,2079690.8598527885,25,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,1994724209.308723,BAU,HC,12.202539642326816,0.4467525358441592,21186264394561.76,0.0,1806976.4902121727,26,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,1692416804.3643165,BAU,HC,12.202539642326816,0.4467525358441592,17975412197703.113,0.0,1533122.9063420987,27,0.0
2048,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,1367783589.4385252,BAU,HC,12.202539642326816,0.4467525358441592,14527434231336.566,0.0,1239044.8655906958,28,0.0
2049,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,1003007955.1165516,BAU,HC,12.202539642326816,0.4467525358441592,10653097620102.701,0.0,908602.6960185594,29,0.0
2050,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,624880456.2596227,BAU,HC,12.202539642326816,0.4467525358441592,6636948857154.906,0.0,566065.368026742,30,0.0
2051,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,338045202.6166709,BAU,HC,12.202539642326816,0.4467525358441592,3590428695118.697,0.0,306227.66340667364,31,0.0
2020,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,3017648887.103484,BAU,HC,13.90939206005476,0.4246777566307922,28117863262782.125,1281528359.6745143,2439224.6380463494,0,3017648887.103484
2021,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,2851348222.6548376,BAU,HC,13.90939206005476,0.4246777566307922,26568306134561.957,1210904166.5702531,2300948.1527837384,1,2851348222.6548376
2022,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,2679303877.3516855,BAU,HC,13.90939206005476,0.4246777566307922,24965230509348.234,1137840759.965897,2158493.8298382484,2,2679303877.3516855
2023,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,2453327699.7670674,BAU,HC,13.90939206005476,0.4246777566307922,22859628598825.977,1041873703.8172599,1973128.842507664,3,2453327699.7670674
2024,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,2233454614.6702647,BAU,HC,13.90939206005476,0.4246777566307922,20810894112736.66,948498495.2948585,1793274.7456945183,4,2233454614.6702647
2025,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,2046684042.9737048,BAU,HC,13.90939206005476,0.4246777566307922,19070602384656.824,869181187.9021128,1640548.5701401033,5,2046684042.9737048
2026,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1864974329.50246,BAU,HC,13.90939206005476,0.4246777566307922,17377466745603.742,792013114.4271206,1492376.8441124493,6,1864974329.50246
2027,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1698358951.072397,BAU,HC,13.90939206005476,0.4246777566307922,15824977173939.223,721255269.2952509,1356754.4180076793,7,1698358951.072397
2028,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1545729950.6253963,BAU,HC,13.90939206005476,0.4246777566307922,14402809942077.066,656437127.7886184,1232736.502942376,8,1545729950.6253963
2029,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1410620089.2345636,BAU,HC,13.90939206005476,0.4246777566307922,13143882628075.54,599058974.9544624,1123079.0511559146,9,1410620089.2345636
2030,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1287231232.608566,BAU,HC,13.90939206005476,0.4246777566307922,11994169348446.45,546658472.1292953,1023102.6454224822,10,1287231232.608566
2031,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1172268118.0558393,BAU,HC,13.90939206005476,0.4246777566307922,10922965488689.297,497836194.5457545,931718.0332197084,11,1172268118.0558393
2032,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1062710213.7376971,BAU,HC,13.90939206005476,0.4246777566307922,9902126322761.227,451309389.5187549,844631.5710788871,12,1062710213.7376971
2033,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,960223316.5530801,BAU,HC,13.90939206005476,0.4246777566307922,8947173420990.768,407785483.9383411,763167.0512902495,13,960223316.5530801
2034,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,866090820.5182922,BAU,HC,13.90939206005476,0.4246777566307922,8070065198293.889,367809506.6962304,688344.2811536755,14,866090820.5182922
2035,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,780296427.9323671,BAU,HC,13.90939206005476,0.4246777566307922,7270649795874.422,331374536.5213383,620150.0743391088,15,780296427.9323671
2036,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,702313348.6617404,BAU,HC,13.90939206005476,0.4246777566307922,6544018686101.118,298256857.3615273,558165.5298123088,16,702313348.6617404
2037,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,634492166.7344491,BAU,HC,13.90939206005476,0.4246777566307922,5912074152095.942,0.0,504258.5406547193,17,0.0
2038,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,578618770.8732804,BAU,HC,13.90939206005476,0.4246777566307922,5391456756359.219,0.0,459848.1296633905,18,0.0
2039,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,489690064.4094259,BAU,HC,13.90939206005476,0.4246777566307922,4562836429066.317,0.0,389168.8818714953,19,0.0
2040,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,462204676.5569444,BAU,HC,13.90939206005476,0.4246777566307922,4306732950406.672,0.0,367321.25334018504,20,0.0
2041,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,436447536.7328751,BAU,HC,13.90939206005476,0.4246777566307922,4066732949509.052,0.0,346851.653263627,21,0.0
2042,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,412291924.46508855,BAU,HC,13.90939206005476,0.4246777566307922,3841655669750.92,0.0,327654.812073056,22,0.0
2043,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,389176096.82766175,BAU,HC,13.90939206005476,0.4246777566307922,3626266900204.877,0.0,309284.30391847395,23,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,366592099.6439565,BAU,HC,13.90939206005476,0.4246777566307922,3415833623009.396,0.0,291336.4497064714,24,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,345270550.3591704,BAU,HC,13.90939206005476,0.4246777566307922,3217163588896.933,0.0,274391.8824970194,25,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,325242544.21872294,BAU,HC,13.90939206005476,0.4246777566307922,3030546537294.286,0.0,258475.31416582968,26,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,306237666.57435024,BAU,HC,13.90939206005476,0.4246777566307922,2853462797295.859,0.0,243371.84198136383,27,0.0
2048,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,288773442.10349584,BAU,HC,13.90939206005476,0.4246777566307922,2690734562821.449,0.0,229492.7508630414,28,0.0
2049,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,273331605.4303297,BAU,HC,13.90939206005476,0.4246777566307922,2546850543060.932,0.0,217220.88281766692,29,0.0
2050,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,259775495.8306534,BAU,HC,13.90939206005476,0.4246777566307922,2420537360063.4053,0.0,206447.63143980785,30,0.0
2051,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,245775294.7181264,BAU,HC,13.90939206005476,0.4246777566307922,2290086219039.063,0.0,195321.4536218417,31,0.0
2052,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,233064035.75653097,BAU,HC,13.90939206005476,0.4246777566307922,2171645189366.118,0.0,185219.6182010362,32,0.0
2020,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,12988099410.137548,BAU,HC,12.128961815379954,0.44784380498410226,138785384080965.95,5816639859.347774,12039632.069023797,0,12988099410.137548
2021,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,12086722714.779514,BAU,HC,12.128961815379954,0.44784380498410226,129153650682832.69,5412963890.374636,11185351.917386726,1,12086722714.779514
2022,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,11162340742.001448,BAU,HC,12.128961815379954,0.44784380498410226,119276092536843.25,4998985150.426995,10312610.960735468,2,11162340742.001448
2023,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,10025087039.222584,BAU,HC,12.128961815379954,0.44784380498410226,107123876346191.69,4489673124.94225,9246397.386821536,3,10025087039.222584
2024,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,9012871872.827955,BAU,HC,12.128961815379954,0.44784380498410226,96307769523740.94,4036358833.361463,8298840.499860758,4,9012871872.827955
2025,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,8133792575.112693,BAU,HC,12.128961815379954,0.44784380498410226,86914296766994.73,3642668615.789908,7476802.3793807225,5,8133792575.112693
2026,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,7306017413.821501,BAU,HC,12.128961815379954,0.44784380498410226,78069038499044.27,3271954637.8859315,6704569.026297921,6,7306017413.821501
2027,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,6560326419.820356,BAU,HC,12.128961815379954,0.44784380498410226,70100897222932.03,2938001545.7900815,6010100.423408078,7,6560326419.820356
