analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2035,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,876960772.096897,BAU,HC,30.929287462335523,1.036503524515723,3674785622075.1035,908972931.1404635,308149.1483391078,2,876960772.096897
2036,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,815836769.6219501,BAU,HC,30.929287462335523,1.036503524515723,3418653748671.535,845617687.1426733,280931.2904508321,3,815836769.6219501
2037,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,752777003.7499908,BAU,HC,30.929287462335523,1.036503524515723,3154410320309.7314,780256017.5612512,253920.56755397245,4,752777003.7499908
2038,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,696278575.0010209,BAU,HC,30.929287462335523,1.036503524515723,2917661288605.4844,721695197.0333433,229964.22744530707,5,696278575.0010209
2039,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,642238643.5493333,BAU,HC,30.929287462335523,1.036503524515723,2691214257637.6685,665682617.6190811,207597.5766199121,6,642238643.5493333
2040,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,589998264.0134066,BAU,HC,30.929287462335523,1.036503524515723,2472308005820.5596,611535280.108054,186560.36211921944,7,589998264.0134066
2041,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,541182562.7267977,BAU,HC,30.929287462335523,1.036503524515723,2267752405470.715,560937633.6727772,171124.59651682014,8,541182562.7267977
2042,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,495061776.6044035,BAU,HC,30.929287462335523,1.036503524515723,2074489482984.3162,513133276.30347973,156540.9763859965,9,495061776.6044035
2043,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,450601710.98325765,BAU,HC,30.929287462335523,1.036503524515723,1888185585364.7656,467050261.58696175,142482.48427162523,10,450601710.98325765
2044,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,407070025.25313795,BAU,HC,30.929287462335523,1.036503524515723,1705771938237.5024,421929515.89958185,128717.55045940194,11,407070025.25313795
2045,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,365334019.5157375,BAU,HC,30.929287462335523,1.036503524515723,1530882845490.607,378669998.8535578,115520.4195207212,12,365334019.5157375
2046,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,325676653.9500757,BAU,HC,30.929287462335523,1.036503524515723,1364704013521.1787,337564999.6717409,102980.56486030815,13,325676653.9500757
2047,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,288165608.2369295,BAU,HC,30.929287462335523,1.036503524515723,1207519044886.754,298684668.58179444,91119.38712715445,14,288165608.2369295
2048,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,253534291.06336427,BAU,HC,30.929287462335523,1.036503524515723,1062401189593.5886,262789186.27277225,80168.7937667322,15,253534291.06336427
2049,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,222043998.97989786,BAU,HC,30.929287462335523,1.036503524515723,930445375530.6973,230149387.54022974,70211.40803754641,16,222043998.97989786
2050,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,193675271.63220018,BAU,HC,30.929287462335523,1.036503524515723,811570056712.7085,0.0,61241.076479540985,17,0.0
