analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2038,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,747526.1263821807,+10%,BAU,0.4539338595140114,26.497135616076594,213430044001.31577,0.0,16822.129208095706,18,0.0
2039,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,643286.1703743507,+10%,BAU,0.4539338595140114,26.497135616076594,183667955945.45044,0.0,14167.962453676102,19,0.0
2040,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,597171.9120982108,+10%,BAU,0.4539338595140114,26.497135616076594,170501635965.97632,0.0,12866.053449992572,20,0.0
2041,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,553856.5705688895,+10%,BAU,0.4539338595140114,26.497135616076594,158134449158.3696,0.0,11932.82553349057,21,0.0
2042,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,513790.43416246923,+10%,BAU,0.4539338595140114,26.497135616076594,146694959681.8332,0.0,11069.601657591133,22,0.0
2043,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,476962.3353417816,+10%,BAU,0.4539338595140114,26.497135616076594,136179979035.16942,0.0,10276.141217993885,23,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,443069.30534702673,+10%,BAU,0.4539338595140114,26.497135616076594,126503005043.46695,0.0,9545.916760580016,24,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,412911.37391556223,+10%,BAU,0.4539338595140114,26.497135616076594,117892458327.78554,0.0,8896.164905414696,25,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,386482.95241828024,+10%,BAU,0.4539338595140114,26.497135616076594,110346743249.77316,0.0,8326.765245627883,26,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,363316.23983872804,+10%,BAU,0.4539338595140114,26.497135616076594,103732295525.85274,0.0,7827.639020380848,27,0.0
2048,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,343486.9793147701,+10%,BAU,0.4539338595140114,26.497135616076594,98070740970.39609,0.0,7400.418113626089,28,0.0
2049,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,326891.2516156869,+10%,BAU,0.4539338595140114,26.497135616076594,93332409067.2804,0.0,7042.863588216979,29,0.0
2050,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,313386.3399490091,+10%,BAU,0.4539338595140114,26.497135616076594,89476552008.20647,0.0,6751.9006145392605,30,0.0
2051,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,300294.3017138145,+10%,BAU,0.4539338595140114,26.497135616076594,85738576574.32054,0.0,6469.832988298228,31,0.0
2052,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Battery Electric,2020-new,289403.0102653106,+10%,BAU,0.4539338595140114,26.497135616076594,82628947718.48988,0.0,6235.180394837247,32,0.0
2020,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,22139728322.827385,+10%,BAU,11.979277931507866,0.6883206954775355,239531923851011.38,15239233196.852236,20779394.394075237,0,22139728322.827385
2021,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,20224782112.65426,+10%,BAU,11.979277931507866,0.6883206954775355,218813930246680.0,13921136089.6638,18950380.42901372,1,20224782112.65426
2022,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,18548035820.38263,+10%,BAU,11.979277931507866,0.6883206954775355,200673045257420.0,12766996915.628012,17350191.492956534,2,18548035820.38263
2023,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,16665506675.051851,+10%,BAU,11.979277931507866,0.6883206954775355,180305775103443.0,11471213145.0572,15563092.978053683,3,16665506675.051851
2024,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,15010637105.9818,+10%,BAU,11.979277931507866,0.6883206954775355,162401576559455.56,10332132172.350294,13994143.852128288,4,15010637105.9818
2025,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,13561097701.434374,+10%,BAU,11.979277931507866,0.6883206954775355,146718865497861.4,9334384201.290115,12621490.404453527,5,13561097701.434374
2026,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,12169127475.50275,+10%,BAU,11.979277931507866,0.6883206954775355,131659001108425.73,8376262287.292839,11306875.015191602,6,12169127475.50275
2027,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,10922361373.33821,+10%,BAU,11.979277931507866,0.6883206954775355,118170114583301.42,7518087376.753126,10131314.773799349,7,10922361373.33821
2028,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,9764958237.658083,+10%,BAU,11.979277931507866,0.6883206954775355,105648054885088.78,6721422845.453901,9042417.017614748,8,9764958237.658083
2029,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,8754262120.78539,+10%,BAU,11.979277931507866,0.6883206954775355,94713233022182.3,6025739791.371645,8092772.195580367,9,8754262120.78539
2030,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,7815326748.110786,+10%,BAU,11.979277931507866,0.6883206954775355,84554797791673.0,5379451142.643803,7212524.251629707,10,7815326748.110786
2031,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,7077459457.3459,+10%,BAU,11.979277931507866,0.6883206954775355,76571738147647.72,4871561815.89439,6531492.692256203,11,7077459457.3459
2032,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,6260935579.409648,+10%,BAU,11.979277931507866,0.6883206954775355,67737685059891.42,4309531532.359296,5777889.060238618,12,6260935579.409648
2033,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,5481072115.855223,+10%,BAU,11.979277931507866,0.6883206954775355,59300264643413.22,3772735370.747994,5058134.673289217,13,5481072115.855223
2034,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,4823307538.926719,+10%,BAU,11.979277931507866,0.6883206954775355,52183844231411.96,3319982399.6960793,4451073.177562514,14,4823307538.926719
2035,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,4271829713.428677,+10%,BAU,11.979277931507866,0.6883206954775355,46217350759741.01,2940388799.3088284,3942108.933052109,15,4271829713.428677
2036,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,3782647651.590431,+10%,BAU,11.979277931507866,0.6883206954775355,40924841354162.375,2603674662.289192,3490643.418461926,16,3782647651.590431
2037,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,3334161027.313544,+10%,BAU,11.979277931507866,0.6883206954775355,36072619937166.71,0.0,3076741.9723007604,17,0.0
2038,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,2910934095.85297,+10%,BAU,11.979277931507866,0.6883206954775355,31493685650345.03,0.0,2686159.4364892286,18,0.0
2039,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,2524004065.5552025,+10%,BAU,11.979277931507866,0.6883206954775355,27307451149111.63,0.0,2329079.81595888,19,0.0
2040,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,2150776816.5621567,+10%,BAU,11.979277931507866,0.6883206954775355,23269468402378.996,0.0,1984652.9600389048,20,0.0
2041,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,1849046692.790624,+10%,BAU,11.979277931507866,0.6883206954775355,20005020168103.23,0.0,1706228.1701375246,21,0.0
2042,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,1675188891.4474907,+10%,BAU,11.979277931507866,0.6883206954775355,18124035314766.54,0.0,1545798.9719964382,22,0.0
2043,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,1533173999.127036,+10%,BAU,11.979277931507866,0.6883206954775355,16587562062836.928,0.0,1414753.1683393617,23,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,1362635413.9330194,+10%,BAU,11.979277931507866,0.6883206954775355,14742488139313.023,0.0,1257386.8134020078,24,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,1162884477.6295424,+10%,BAU,11.979277931507866,0.6883206954775355,12581362882212.203,0.0,1073064.440223879,25,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,1009336535.5861292,+10%,BAU,11.979277931507866,0.6883206954775355,10920112417675.096,0.0,931376.388103509,26,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,857240426.8112473,+10%,BAU,11.979277931507866,0.6883206954775355,9274569481742.285,0.0,791028.0310977995,27,0.0
2048,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,680394542.8822265,+10%,BAU,11.979277931507866,0.6883206954775355,7361256265564.512,0.0,627841.5468899972,28,0.0
2049,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,494166296.6742157,+10%,BAU,11.979277931507866,0.6883206954775355,5346434338250.638,0.0,455997.3847093969,29,0.0
2050,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,316789376.110189,+10%,BAU,11.979277931507866,0.6883206954775355,3427375783875.233,0.0,292320.88060671865,30,0.0
2051,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-avg,163676404.08312276,+10%,BAU,11.979277931507866,0.6883206954775355,1770831303228.8875,0.0,151034.20185239182,31,0.0
2020,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,2440820189.6172843,+10%,BAU,13.653320792154636,0.6234728142639095,23169638030999.93,1521785032.7328575,2009966.099189244,0,2440820189.6172843
2021,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,2269953142.2847905,+10%,BAU,13.653320792154636,0.6234728142639095,21547671916920.727,1415254073.867503,1866136.1263649196,1,2269953142.2847905
2022,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,2124009132.9619842,+10%,BAU,13.653320792154636,0.6234728142639095,20162289297100.414,1324261951.6500547,1743231.532627302,2,2124009132.9619842
2023,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1951056936.014489,+10%,BAU,13.653320792154636,0.6234728142639095,18520529770124.36,1216430958.686074,1598599.5271082842,3,1951056936.014489
2024,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1782523399.892914,+10%,BAU,13.653320792154636,0.6234728142639095,16920714656896.533,1111354880.6225073,1458057.9819847743,4,1782523399.892914
2025,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1636424106.6665654,+10%,BAU,13.653320792154636,0.6234728142639095,15533857994927.43,1020265943.1127076,1336300.1340136323,5,1636424106.6665654
2026,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1492265331.2744079,+10%,BAU,13.653320792154636,0.6234728142639095,14165421819646.436,930386865.7181203,1216526.4258712358,6,1492265331.2744079
2027,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1358822188.4823284,+10%,BAU,13.653320792154636,0.6234728142639095,12898704455801.494,847188693.9373218,1105870.4265181413,7,1358822188.4823284
2028,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1236264001.9616995,+10%,BAU,13.653320792154636,0.6234728142639095,11735313218914.03,770776996.4762242,1004425.4584068517,8,1236264001.9616995
2029,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1123729977.914412,+10%,BAU,13.653320792154636,0.6234728142639095,10667076970115.906,700615091.8030194,911448.3917115537,9,1123729977.914412
2030,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1020859036.7031327,+10%,BAU,13.653320792154636,0.6234728142639095,9690568138407.438,636477856.5800459,826605.4622061545,10,1020859036.7031327
2031,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,935328499.5883833,+10%,BAU,13.653320792154636,0.6234728142639095,8878664175151.35,583151891.8996093,757341.175476235,11,935328499.5883833
2032,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,845660641.6088854,+10%,BAU,13.653320792154636,0.6234728142639095,8027486435292.588,527246420.1361152,684728.5379575872,12,845660641.6088854
2033,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,756008532.0088601,+10%,BAU,13.653320792154636,0.6234728142639095,7176458187909.145,471350767.059091,612130.3540540863,13,756008532.0088601
2034,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,670563491.1931932,+10%,BAU,13.653320792154636,0.6234728142639095,6365365803609.654,418078106.9968525,542940.241584689,14,670563491.1931932
2035,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,590575132.0089015,+10%,BAU,13.653320792154636,0.6234728142639095,5606071310358.089,368207539.5878697,478169.8524169932,15,590575132.0089015
2036,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,515933833.5390902,+10%,BAU,13.653320792154636,0.6234728142639095,4897534124757.159,321670719.170584,417730.2756370372,16,515933833.5390902
2037,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,447868183.12538534,+10%,BAU,13.653320792154636,0.6234728142639095,4251416688848.2896,0.0,362616.0836419372,17,0.0
2038,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,387142081.930317,+10%,BAU,13.653320792154636,0.6234728142639095,3674970382107.3486,0.0,313445.5738307,18,0.0
2039,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,333156445.62285274,+10%,BAU,13.653320792154636,0.6234728142639095,3162508359121.0176,0.0,269733.50045779074,19,0.0
2040,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,309273976.06677234,+10%,BAU,13.653320792154636,0.6234728142639095,2935802525870.9565,0.0,250394.5974315339,20,0.0
2041,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,286841059.1326949,+10%,BAU,13.653320792154636,0.6234728142639095,2722856661381.217,0.0,232232.444649204,21,0.0
2042,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,266090898.1472108,+10%,BAU,13.653320792154636,0.6234728142639095,2525884462788.404,0.0,215432.68583122297,22,0.0
2043,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,247017709.46820125,+10%,BAU,13.653320792154636,0.6234728142639095,2344831028508.6304,0.0,199990.6384215011,23,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,229464586.26353124,+10%,BAU,13.653320792154636,0.6234728142639095,2178206910642.1196,0.0,185779.2674086664,24,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,213845862.11592907,+10%,BAU,13.653320792154636,0.6234728142639095,2029945196589.8762,0.0,173134.02581715054,25,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,200158642.68708098,+10%,BAU,13.653320792154636,0.6234728142639095,1900018411664.7627,0.0,162052.57033088763,26,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,188160654.89375043,+10%,BAU,13.653320792154636,0.6234728142639095,1786126763498.9824,0.0,152338.75165882823,27,0.0
2048,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,177891125.93489382,+10%,BAU,13.653320792154636,0.6234728142639095,1688642618727.594,0.0,144024.3289512765,28,0.0
2049,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,169296236.27710158,+10%,BAU,13.653320792154636,0.6234728142639095,1607055092069.739,0.0,137065.72880262806,29,0.0
2050,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,162302073.2179102,+10%,BAU,13.653320792154636,0.6234728142639095,1540662562582.8926,0.0,131403.10996269493,30,0.0
2051,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,155521736.37053525,+10%,BAU,13.653320792154636,0.6234728142639095,1476299791760.9417,0.0,125913.60923929072,31,0.0
2052,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,149881161.2822902,+10%,BAU,13.653320792154636,0.6234728142639095,1422756280593.1624,0.0,121346.88317179082,32,0.0
2020,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1832809.4554814987,+10%,BAU,0.4634866656204794,25.961735262077063,512509392605.02374,47582913.869042285,59579.216890334006,0,1832809.4554814987
2021,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1704505.5593922485,+10%,BAU,0.4634866656204794,25.961735262077063,476631712218.284,44251922.08568013,54264.520436051636,1,1704505.5593922485
2022,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1594916.3477839732,+10%,BAU,0.4634866656204794,25.961735262077063,445987228085.22644,41406795.986326344,49705.27657009848,2,1594916.3477839732
2023,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1465046.71492037,+10%,BAU,0.4634866656204794,25.961735262077063,409671719968.60297,38035154.95933833,44674.701062576154,3,1465046.71492037
2024,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1338495.0500811061,+10%,BAU,0.4634866656204794,25.961735262077063,374284016851.9762,34749654.139806256,39917.39039726326,4,1338495.0500811061
2025,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1228789.235943932,+10%,BAU,0.4634866656204794,25.961735262077063,343606927097.4868,31901500.836466312,35821.022149913,5,1228789.235943932
2026,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1120540.5547205897,+10%,BAU,0.4634866656204794,25.961735262077063,313337296122.9482,29091177.232076924,31913.403610122274,6,1120540.5547205897
2027,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1020338.2313708959,+10%,BAU,0.4634866656204794,25.961735262077063,285317672084.0312,26489751.040627133,28374.8424887569,7,1020338.2313708959
2028,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,928309.4108714659,+10%,BAU,0.4634866656204794,25.961735262077063,259583608591.91074,24100523.16633972,25192.589213844938,8,928309.4108714659
2029,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,843807.724014479,+10%,BAU,0.4634866656204794,25.961735262077063,235954361113.04675,21906712.74295969,22333.080279349873,9,843807.724014479
2030,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,766562.0364589869,+10%,BAU,0.4634866656204794,25.961735262077063,214354112220.82233,19901280.652506884,19774.166852370858,10,766562.0364589869
