analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2020,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,6695710171.122724,BAU,BAU,7.008592610081041,0.6709499238727931,123819083945632.02,4492486229.589078,10741305.532283578,0,6695710171.122724
2021,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,7449340118.334048,BAU,BAU,7.008592610081041,0.6709499238727931,137755435327766.97,4998134185.298773,11930309.476561258,1,7449340118.334048
2022,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,7367316933.282202,BAU,BAU,7.008592610081041,0.6709499238727931,136238637949167.2,4943100735.532433,11779192.637084998,2,7367316933.282202
2023,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,6634720934.667646,BAU,BAU,7.008592610081041,0.6709499238727931,122691252663301.45,4451565506.032484,10590095.473632865,3,6634720934.667646
2024,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,5722201130.24262,BAU,BAU,7.008592610081041,0.6709499238727931,105816662309399.0,3839310412.7210965,9118221.791200913,4,5722201130.24262
2025,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,5058816622.542906,BAU,BAU,7.008592610081041,0.6709499238727931,93549156705384.81,3394212627.781583,8047566.205580729,5,5058816622.542906
2026,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,4432123112.0861435,BAU,BAU,7.008592610081041,0.6709499238727931,81960152044745.9,2973732664.6490445,7038737.857602778,6,4432123112.0861435
2027,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,3869873759.5783844,BAU,BAU,7.008592610081041,0.6709499238727931,71562868112597.72,2596491504.3864365,6135442.497633566,7,3869873759.5783844
2028,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,3364315123.9188933,BAU,BAU,7.008592610081041,0.6709499238727931,62213925946890.83,2257286976.2774677,5324889.921794386,8,3364315123.9188933
2029,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,2909071228.0935583,BAU,BAU,7.008592610081041,0.6709499238727931,53795419065270.23,1951841119.0299056,4596549.582032015,9,2909071228.0935583
2030,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,2503072547.8228083,BAU,BAU,7.008592610081041,0.6709499238727931,46287569503461.82,1679436335.4097915,3948329.678645293,10,2503072547.8228083
2031,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,2138298648.404007,BAU,BAU,7.008592610081041,0.6709499238727931,39542060973522.16,1434691315.3639648,3372898.2589804665,11,2138298648.404007
2032,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,1810551365.8194337,BAU,BAU,7.008592610081041,0.6709499238727931,33481259765263.25,1214789301.0643306,2855884.495457425,12,1810551365.8194337
2033,Class 7&8 Sleeper Tractor,Class 8 Sleeper Tractor,Long-haul,Diesel CI,2020-new,1550579675.5795953,BAU,BAU,7.008592610081041,0.6709499238727931,28673785171138.617,1040361315.2888297,2445787.8537426107,13,1550579675.5795953
