analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2035,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,89564052.04387888,BAU,BAU,37.89946940096818,0.7592096910132198,306282624760.1869,67997896.27812523,29698.69470987152,10,89564052.04387888
2036,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,80879726.40624592,BAU,BAU,37.89946940096818,0.7592096910132198,276584794103.0467,61404672.09411971,26711.453075295838,11,80879726.40624592
2037,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,72655523.3505708,BAU,BAU,37.89946940096818,0.7592096910132198,248460446879.24243,55160777.43339063,23898.665003973692,12,72655523.3505708
2038,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,65011129.64925716,BAU,BAU,37.89946940096818,0.7592096910132198,222318876526.9819,49357079.6534329,21297.703733531813,13,65011129.64925716
2039,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,57807779.59039137,BAU,BAU,37.89946940096818,0.7592096910132198,197685545265.7413,43888226.48098134,18860.980188259113,14,57807779.59039137
2040,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,51025151.14413813,BAU,BAU,37.89946940096818,0.7592096910132198,174490957751.168,38738789.23404395,16580.130805515983,15,51025151.14413813
2041,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,44873552.36923574,BAU,BAU,37.89946940096818,0.7592096910132198,153454305475.48053,34068435.828913,14581.22810628016,16,44873552.36923574
2042,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,39299445.53809295,BAU,BAU,37.89946940096818,0.7592096910132198,134392505211.02074,0.0,12769.97584515119,17,0.0
2043,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,34229182.30110675,BAU,BAU,37.89946940096818,0.7592096910132198,117053701338.14093,0.0,11122.442701150152,18,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,29616123.759080622,BAU,BAU,37.89946940096818,0.7592096910132198,101278402586.22693,0.0,9623.473813743283,19,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,27654561.581072126,BAU,BAU,37.89946940096818,0.7592096910132198,94570438857.47096,0.0,8986.08310023689,20,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,25743974.061319526,BAU,BAU,37.89946940096818,0.7592096910132198,88036793415.69044,0.0,8365.256110358907,21,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,23901823.868828364,BAU,BAU,37.89946940096818,0.7592096910132198,81737183435.08957,0.0,7766.667170002211,22,0.0
2048,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,22201419.313653603,BAU,BAU,37.89946940096818,0.7592096910132198,75922301700.41824,0.0,7214.137107573742,23,0.0
2049,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,20703012.510439783,BAU,BAU,37.89946940096818,0.7592096910132198,70798192661.42555,0.0,6727.244266688656,24,0.0
2050,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,19410198.20084376,BAU,BAU,37.89946940096818,0.7592096910132198,66377149273.65422,0.0,6307.156723982624,25,0.0
2051,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,18157733.922340177,BAU,BAU,37.89946940096818,0.7592096910132198,62094091083.62822,0.0,5900.180534766353,26,0.0
2052,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,17077894.762184933,BAU,BAU,37.89946940096818,0.7592096910132198,58401359851.133835,0.0,5549.297213054737,27,0.0
2053,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,16155741.387711564,BAU,BAU,37.89946940096818,0.7592096910132198,55247867467.52891,0.0,5249.652366764597,28,0.0
2054,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,15364883.056810437,BAU,BAU,37.89946940096818,0.7592096910132198,52543365383.55456,0.0,4992.670578745354,29,0.0
2055,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,14689230.013651159,BAU,BAU,37.89946940096818,0.7592096910132198,50232831382.874825,0.0,4773.123638000766,30,0.0
2056,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,14113045.970370876,BAU,BAU,37.89946940096818,0.7592096910132198,48262452005.282974,0.0,4585.898189541988,31,0.0
2057,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2025-new,13619706.981872682,BAU,BAU,37.89946940096818,0.7592096910132198,46575378264.80799,0.0,4425.592442722055,32,0.0
2025,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,1125667476.407884,BAU,BAU,15.262120781347022,0.6288665127179932,9559099640867.045,707894580.3686898,822321.5466055876,0,1125667476.407884
2026,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,1027565508.7136503,BAU,BAU,15.262120781347022,0.6288665127179932,8726023706980.42,646201538.054044,749390.9159554784,1,1027565508.7136503
2027,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,939947027.0727651,BAU,BAU,15.262120781347022,0.6288665127179932,7981972898068.877,591101209.0548949,684334.4464159352,2,939947027.0727651
2028,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,861960932.0172845,BAU,BAU,15.262120781347022,0.6288665127179932,7319719729294.42,542058365.4168609,626494.8116303094,3,861960932.0172845
2029,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,789026235.0567174,BAU,BAU,15.262120781347022,0.6288665127179932,6700362725441.643,496192176.8831255,572512.4930753612,4,789026235.0567174
2030,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,725687255.5130019,BAU,BAU,15.262120781347022,0.6288665127179932,6162491969380.261,456360413.6983528,525660.5649881363,5,725687255.5130019
2031,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,667374631.4698089,BAU,BAU,15.262120781347022,0.6288665127179932,5667304718054.434,419689557.1688746,483415.42514532513,6,667374631.4698089
2032,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,611872126.1332167,BAU,BAU,15.262120781347022,0.6288665127179932,5195980823609.787,384785890.1907401,443206.77229226765,7,611872126.1332167
2033,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,559526158.1586953,BAU,BAU,15.262120781347022,0.6288665127179932,4751462052166.867,351867263.8557551,405285.4586636773,8,559526158.1586953
2034,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,510427277.9755323,BAU,BAU,15.262120781347022,0.6288665127179932,4334517352455.402,320990622.2966107,369716.99209503597,9,510427277.9755323
2035,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,463882844.0976369,BAU,BAU,15.262120781347022,0.6288665127179932,3939264855166.9995,291720386.4773854,335999.5958214692,10,463882844.0976369
2036,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,418903752.77781177,BAU,BAU,15.262120781347022,0.6288665127179932,3557305151530.62,263434542.17386284,303416.78559465276,11,418903752.77781177
2037,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,376307793.60845673,BAU,BAU,15.262120781347022,0.6288665127179932,3195582860950.175,236647369.87515253,272560.8489590233,12,376307793.60845673
2038,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2025-new,336714865.3002317,BAU,BAU,15.262120781347022,0.6288665127179932,2859362125516.1436,211748703.12166554,243880.71440952295,13,336714865.3002317
