analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2069,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2046-new,347587365.61144745,+10%,BAU,0.2692241840039951,22.726271206001798,167329174705208.3,0.0,12626659.52325502,23,0.0
2070,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2046-new,322983156.7031951,+10%,BAU,0.2692241840039951,22.726271206001798,155484664869098.2,0.0,11732872.81102215,24,0.0
2071,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2046-new,301105619.1932292,+10%,BAU,0.2692241840039951,22.726271206001798,144952779483433.66,0.0,10938136.739819905,25,0.0
2072,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2046-new,281898280.71560454,+10%,BAU,0.2692241840039951,22.726271206001798,135706332651021.3,0.0,10240399.861846067,26,0.0
2073,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2046-new,265211910.99322808,+10%,BAU,0.2692241840039951,22.726271206001798,127673484651613.81,0.0,9634241.151810778,27,0.0
2074,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2046-new,250833460.3168857,+10%,BAU,0.2692241840039951,22.726271206001798,120751672977073.84,0.0,9111921.242849993,28,0.0
2075,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2046-new,238513194.6863946,+10%,BAU,0.2692241840039951,22.726271206001798,114820675236484.16,0.0,8664368.153345095,29,0.0
2076,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2046-new,227985176.12234405,+10%,BAU,0.2692241840039951,22.726271206001798,109752468414568.31,0.0,8281921.266563325,30,0.0
2077,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2046-new,218984413.19736144,+10%,BAU,0.2692241840039951,22.726271206001798,105419485167881.02,0.0,7954954.350768302,31,0.0
2078,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2046-new,211259589.1945425,+10%,BAU,0.2692241840039951,22.726271206001798,101700741182866.3,0.0,7674337.929659091,32,0.0
2046,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,1263241379.9907088,+10%,BAU,10.86865883563277,1.2917539951867953,15063716832930.1,1631797099.4882789,1284784.4086806083,0,1263241379.9907088
