analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2040,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,987616918.2093396,+10%,BAU,14.658850496773798,0.4269129883674925,8731932337579.433,421626489.9150426,744746.5090721499,14,987616918.2093396
2041,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,883410918.214178,+10%,BAU,14.658850496773798,0.4269129883674925,7810603708684.191,377139595.0512852,666166.3903136747,15,883410918.214178
2042,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,791351016.4095218,+10%,BAU,14.658850496773798,0.4269129883674925,6996663790542.698,337838027.26304156,596745.4546953868,16,791351016.4095218
2043,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,711152013.57514,+10%,BAU,14.658850496773798,0.4269129883674925,6287591018115.033,0.0,536268.6379350312,17,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,642483275.7173934,+10%,BAU,14.658850496773798,0.4269129883674925,5680462118614.219,0.0,484486.61409660673,18,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,541237239.2960738,+10%,BAU,14.658850496773798,0.4269129883674925,4785303759964.398,0.0,408138.5576873636,19,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,508000676.31668675,+10%,BAU,14.658850496773798,0.4269129883674925,4491445469650.877,0.0,383075.3841065233,20,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,475500509.42300457,+10%,BAU,14.658850496773798,0.4269129883674925,4204097963706.757,0.0,358567.5153245493,21,0.0
2048,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,444857556.55705065,+10%,BAU,14.658850496773798,0.4269129883674925,3933170860175.2744,0.0,335460.1426643492,22,0.0
2049,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,416670197.5501687,+10%,BAU,14.658850496773798,0.4269129883674925,3683954684262.2344,0.0,314204.495020726,23,0.0
2050,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,391310562.55190957,+10%,BAU,14.658850496773798,0.4269129883674925,3459739593544.668,0.0,295081.18993342476,24,0.0
2051,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,365598537.02280235,+10%,BAU,14.658850496773798,0.4269129883674925,3232408871437.0,0.0,275692.1526448617,25,0.0
2052,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,342515475.89486986,+10%,BAU,14.658850496773798,0.4269129883674925,3028321918087.9556,0.0,258285.57639372174,26,0.0
2053,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,321706864.9949067,+10%,BAU,14.658850496773798,0.4269129883674925,2844344326101.2393,0.0,242594.12757317472,27,0.0
2054,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,302880461.18215203,+10%,BAU,14.658850496773798,0.4269129883674925,2677892252203.011,0.0,228397.43019039484,28,0.0
2055,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,285809808.2605042,+10%,BAU,14.658850496773798,0.4269129883674925,2526963502885.519,0.0,215524.71716110592,29,0.0
2056,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,270299472.14027655,+10%,BAU,14.658850496773798,0.4269129883674925,2389830163998.918,0.0,203828.61468746772,30,0.0
2057,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,256169018.87059882,+10%,BAU,14.658850496773798,0.4269129883674925,2264896943865.481,0.0,193173.0603422869,31,0.0
2058,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2026-new,243251125.6824704,+10%,BAU,14.658850496773798,0.4269129883674925,2150684472224.8254,0.0,183431.87863605536,32,0.0
2026,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2026-new,1332847941.1730218,+10%,BAU,15.233961957620444,0.42094408264566907,11339384849213.066,561054453.9032464,973826.3708504181,0,1332847941.1730218
2027,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2026-new,1235541060.0677345,+10%,BAU,15.233961957620444,0.42094408264566907,10511533344743.334,520093698.10127,901206.3113115698,1,1235541060.0677345
2028,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2026-new,1145581598.7473345,+10%,BAU,15.233961957620444,0.42094408264566907,9746191011812.13,482225795.1804557,834176.4887010003,2,1145581598.7473345
2029,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2026-new,1061973382.9619054,+10%,BAU,15.233961957620444,0.42094408264566907,9034882762716.098,447031411.48501706,771985.557660277,3,1061973382.9619054
2030,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2026-new,977045569.0252264,+10%,BAU,15.233961957620444,0.42094408264566907,8312347853157.837,411281550.75633967,709043.2718743635,4,977045569.0252264
