analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2056,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,54377845.17715877,BAU,HC,35.965358525684174,0.9989382708836809,195956356702.31638,0.0,14786.866676756794,19,0.0
2057,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,50513769.67942277,BAU,HC,35.965358525684174,0.9989382708836809,182031749096.1825,0.0,13736.115786797931,20,0.0
2058,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,46832417.83154886,BAU,HC,35.965358525684174,0.9989382708836809,168765605623.6249,0.0,12735.052600358737,21,0.0
2059,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,43391524.36441884,BAU,HC,35.965358525684174,0.9989382708836809,156365979536.51355,0.0,11799.376815825313,22,0.0
2060,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,40236872.03470858,BAU,HC,35.965358525684174,0.9989382708836809,144997853874.70157,0.0,10941.53805338498,23,0.0
2061,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,37391041.92755975,BAU,HC,35.965358525684174,0.9989382708836809,134742601983.53448,0.0,10167.676745677512,24,0.0
2062,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,34860423.814730264,BAU,HC,35.965358525684174,0.9989382708836809,125623250086.09567,0.0,9479.53045149678,25,0.0
2063,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,32638292.492999103,BAU,HC,35.965358525684174,0.9989382708836809,117615563196.29875,0.0,8875.270398792703,26,0.0
2064,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,30706633.11834972,BAU,HC,35.965358525684174,0.9989382708836809,110654622905.02798,0.0,8349.997844413412,27,0.0
2065,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,29041419.529822357,BAU,HC,35.965358525684174,0.9989382708836809,104653848382.31708,0.0,7897.179398929647,28,0.0
2066,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,27613376.76557242,BAU,HC,35.965358525684174,0.9989382708836809,99507744185.17862,0.0,7508.854376213579,29,0.0
2067,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,26393075.144276593,BAU,HC,35.965358525684174,0.9989382708836809,95110257322.50491,0.0,7177.020017556221,30,0.0
2068,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,25350002.5757168,BAU,HC,35.965358525684174,0.9989382708836809,91351434227.45222,0.0,6893.379226803545,31,0.0
2069,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Battery Electric,2037-new,24455193.309417155,BAU,HC,35.965358525684174,0.9989382708836809,88126893733.13333,0.0,6650.055401102241,32,0.0
2037,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,2826099083.4242415,BAU,HC,10.935750437416512,1.2856362370289893,33493501319670.65,3633335391.0846176,2856761.2080586688,0,2826099083.4242415
2038,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,2628761718.141255,BAU,HC,10.935750437416512,1.2856362370289893,31154758370673.395,3379631323.3569837,2657251.6509514754,1,2628761718.141255
2039,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,2443230634.957511,BAU,HC,10.935750437416512,1.2856362370289893,28955937523979.883,3141105839.7207227,2469680.8673577686,2,2443230634.957511
2040,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,2267319411.348395,BAU,HC,10.935750437416512,1.2856362370289893,26871126402298.36,2914947996.1487336,2291838.370852027,3,2267319411.348395
2041,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,2090595547.2393222,BAU,HC,10.935750437416512,1.2856362370289893,24776684275172.855,2687745392.5023227,2113203.4018294928,4,2090595547.2393222
2042,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,1931143070.4582574,BAU,HC,10.935750437416512,1.2856362370289893,22886933921827.004,2482747510.2685623,1952026.5941926253,5,1931143070.4582574
2043,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,1778679476.253429,BAU,HC,10.935750437416512,1.2856362370289893,21080012280737.965,2286734788.731152,1797914.247424141,6,1778679476.253429
2044,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,1630029241.4744842,BAU,HC,10.935750437416512,1.2856362370289893,19318284652736.56,2095624660.2564735,1647656.4980319012,7,1630029241.4744842
2045,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,1488185692.4568605,BAU,HC,10.935750437416512,1.2856362370289893,17637226432211.54,1913265453.650619,1504279.0424033222,8,1488185692.4568605
2046,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,1353119160.610933,BAU,HC,10.935750437416512,1.2856362370289893,16036486001998.602,1739619025.8996646,1367751.8911104607,9,1353119160.610933
2047,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,1224087616.1254053,BAU,HC,10.935750437416512,1.2856362370289893,14507269198931.4,1573731396.589252,1237324.9899768592,10,1224087616.1254053
2048,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,1102801499.2857537,BAU,HC,10.935750437416512,1.2856362370289893,13069847298810.15,1417801569.7316642,1114727.2761155178,11,1102801499.2857537
2049,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,990126572.1697721,BAU,HC,10.935750437416512,1.2856362370289893,11734480877233.627,1272942600.4267578,1000833.8740192561,12,990126572.1697721
2050,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,885699019.8011172,BAU,HC,10.935750437416512,1.2856362370289893,10496858182550.322,1138686754.9573727,895277.034389717,13,885699019.8011172
2051,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,782133502.5575283,BAU,HC,10.935750437416512,1.2856362370289893,9269451893501.326,1005539173.0823641,790591.5519967282,14,782133502.5575283
2052,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,686867088.5357472,BAU,HC,10.935750437416512,1.2856362370289893,8140402391141.814,883061219.0441556,694294.9199404854,15,686867088.5357472
2053,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,599855666.3945985,BAU,HC,10.935750437416512,1.2856362370289893,7109186890098.64,771196181.7040684,606342.549856513,16,599855666.3945985
2054,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,520798156.6157138,BAU,HC,10.935750437416512,1.2856362370289893,6172237147734.827,0.0,526430.1063303035,17,0.0
2055,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2037-new,449790169.8758111,BAU,HC,10.935750437416512,1.2856362370289893,5330686293580.622,0.0,454654.2339794913,18,0.0
