analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2026,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1554873724.2338686,+10%,BAU,13.653320792154636,0.6234728142639095,14759735898472.85,969421496.6730961,1267566.1189608483,6,1554873724.2338686
2027,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1417838360.083799,+10%,BAU,13.653320792154636,0.6234728142639095,13458919149123.844,883983672.5327724,1153900.4332501327,7,1417838360.083799
2028,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1288641976.5555923,+10%,BAU,13.653320792154636,0.6234728142639095,12232514412717.531,803433239.701722,1046980.9085844936,8,1288641976.5555923
2029,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1166223442.3924336,+10%,BAU,13.653320792154636,0.6234728142639095,11070448834551.889,727108611.688955,945914.5006682862,9,1166223442.3924336
2030,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,1050013996.6234033,+10%,BAU,13.653320792154636,0.6234728142639095,9967323415602.559,654655181.4912884,850212.6873508983,10,1050013996.6234033
2031,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,949195611.3449606,+10%,BAU,13.653320792154636,0.6234728142639095,9010298599228.16,591797659.0921947,768569.4602155628,11,949195611.3449606
2032,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,850976112.3831602,+10%,BAU,13.653320792154636,0.6234728142639095,8077943873463.655,530560471.6588899,689032.4565187029,12,850976112.3831602
2033,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,757924930.0127132,+10%,BAU,13.653320792154636,0.6234728142639095,7194649715601.961,472545589.115803,613682.0367917004,13,757924930.0127132
2034,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,671216821.7344674,+10%,BAU,13.653320792154636,0.6234728142639095,6371567584560.301,418485440.8280653,543469.2286926555,14,671216821.7344674
2035,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,590775829.2797292,+10%,BAU,13.653320792154636,0.6234728142639095,5607976441731.006,368332668.8801278,478332.35059744614,15,590775829.2797292
2036,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,515886008.5931452,+10%,BAU,13.653320792154636,0.6234728142639095,4897080143472.053,321640901.61694366,417691.5537573053,16,515886008.5931452
2037,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,447701513.2778922,+10%,BAU,13.653320792154636,0.6234728142639095,4249834564915.7173,0.0,362481.13954535633,17,0.0
2038,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,386962642.88828844,+10%,BAU,13.653320792154636,0.6234728142639095,3673267045798.4653,0.0,313300.29287024273,18,0.0
2039,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,332994673.1444697,+10%,BAU,13.653320792154636,0.6234728142639095,3160972723770.4673,0.0,269602.5245831069,19,0.0
2040,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,309077966.80848604,+10%,BAU,13.653320792154636,0.6234728142639095,2933941895749.763,0.0,250235.90428849732,20,0.0
2041,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,286671439.7902849,+10%,BAU,13.653320792154636,0.6234728142639095,2721246539184.009,0.0,232095.11732700412,21,0.0
2042,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,266005809.2039512,+10%,BAU,13.653320792154636,0.6234728142639095,2525076750682.3867,0.0,215363.79606570076,22,0.0
2043,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,247007724.97006735,+10%,BAU,13.653320792154636,0.6234728142639095,2344736250036.7593,0.0,199982.5547656352,23,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,229475152.2609097,+10%,BAU,13.653320792154636,0.6234728142639095,2178307209031.8726,0.0,185787.82185832842,24,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,213853461.25478584,+10%,BAU,13.653320792154636,0.6234728142639095,2030017331889.8904,0.0,173140.17823688875,25,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,200152711.43229017,+10%,BAU,13.653320792154636,0.6234728142639095,1899962108858.3708,0.0,162047.76826453046,26,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,188128334.22335994,+10%,BAU,13.653320792154636,0.6234728142639095,1785819957517.5127,0.0,152312.58417666866,27,0.0
2048,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,177886565.79478008,+10%,BAU,13.653320792154636,0.6234728142639095,1688599331312.8735,0.0,144020.636967675,28,0.0
2049,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,169363360.51855356,+10%,BAU,13.653320792154636,0.6234728142639095,1607692273122.3062,0.0,137120.0739746015,29,0.0
